,ZipCode,ZipName,State,County
709,4357,Richmond,ME,Sagadahoc County
710,4358,South China,ME,China
711,4364,Winthrop,ME,Winthrop
712,4401,Bangor,ME,Orono Town
713,4406,Abbot,ME,Piscataquis County
714,4412,Brewer,ME,Hampden
715,4414,Brownville,ME,Northeast Piscataquis
716,4416,Bucksport,ME,Winterport
717,4421,Castine,ME,Hancock County
718,4424,Danforth,ME,Washington County
719,4426,Dover Foxcroft,ME,Piscataquis County
720,4428,Eddington,ME,Orono Town
721,4429,Holden,ME,Penobscot County
722,4430,East Millinocket,ME,North Penobscot
723,4441,Greenville,ME,Piscataquis County
724,4443,Guilford,ME,Piscataquis County
725,4444,Hampden,ME,Hampden
726,4448,Howland,ME,Penobscot County
727,4449,Hudson,ME,Penobscot County
728,4456,Levant,ME,Penobscot County
729,4457,Lincoln,ME,Lincoln
730,4461,Milford,ME,Penobscot County
731,4462,Millinocket,ME,North Penobscot
732,4463,Milo,ME,Piscataquis County
733,4464,Monson,ME,Piscataquis County
734,4468,Old Town,ME,Orono Town
735,4472,Orland,ME,Hancock County
736,4473,Orono,ME,Orono Town
737,4474,Orrington,ME,Hampden
738,4476,Penobscot,ME,Hancock County
739,4478,Rockwood,ME,Northeast Somerset
740,4479,Sangerville,ME,Dexter
741,4481,Sebec,ME,Northeast Piscataquis
742,4487,Springfield,ME,Carroll Plantation
743,4493,West Enfield,ME,Enfield
744,4496,Winterport,ME,Winterport
745,4530,Bath,ME,Brunswick
746,4537,Boothbay,ME,Boothbay Harbor
747,4538,Boothbay Harbor,ME,Boothbay Harbor
748,4539,Bristol,ME,Louds Island
749,4543,Damariscotta,ME,Lincoln County
750,4544,East Boothbay,ME,Boothbay
751,4547,Friendship,ME,Knox County
752,4553,Newcastle,ME,Lincoln County
753,4555,Nobleboro,ME,Waldoboro
754,4556,Edgecomb,ME,Lincoln County
755,4562,Phippsburg,ME,Sagadahoc County
756,4563,Cushing,ME,Knox County
757,4572,Waldoboro,ME,Waldoboro
758,4574,Washington,ME,Knox County
759,4578,Wiscasset,ME,Lincoln County
760,4579,Woolwich,ME,Perkins Township
761,4605,Ellsworth,ME,Central Hancock Unorganized Territory
762,4606,Addison,ME,Washington County
763,4607,Gouldsboro,ME,Hancock County
764,4609,Bar Harbor,ME,Bar Harbor
765,4614,Blue Hill,ME,Hancock County
766,4616,Brooklin,ME,Hancock County
767,4617,Brooksville,ME,Hancock County
768,4619,Calais,ME,Washington County
769,4622,Cherryfield,ME,Washington County
770,4627,Deer Isle,ME,Hancock County
771,4630,East Machias,ME,East Central Washington
772,4631,Eastport,ME,Washington County
773,4634,Franklin,ME,Hancock County
774,4640,Hancock,ME,Hancock County
775,4643,Harrington,ME,Washington County
776,4649,Jonesport,ME,Washington County
777,4652,Lubec,ME,Washington County
778,4654,Machias,ME,Washington County
779,4655,Machiasport,ME,Washington County
780,4658,Milbridge,ME,Washington County
781,4660,Mount Desert,ME,Bar Harbor
782,4664,Sullivan,ME,East Hancock
783,4666,Pembroke,ME,East Central Washington
784,4667,Perry,ME,Washington County
785,4671,Robbinston,ME,Saint Andrews
786,4676,Sedgwick,ME,Hancock County
787,4679,Southwest Harbor,ME,Hancock County
788,4680,Steuben,ME,East Hancock
789,4681,Stonington,ME,Hancock County
790,4684,Surry,ME,Hancock County
791,4691,Whiting,ME,East Central Washington
792,4693,Winter Harbor,ME,Bar Harbor
793,4694,Baileyville,ME,Washington County
794,4730,Houlton,ME,Houlton Town
795,4732,Ashland,ME,Aroostook County
796,4736,Caribou,ME,Aroostook County
797,4739,Eagle Lake,ME,Aroostook County
798,4742,Fort Fairfield,ME,Aroostook County
799,4743,Fort Kent,ME,Fort Kent
800,4747,Island Falls,ME,South Aroostook
801,4750,Limestone,ME,Aroostook County
802,4756,Madawaska,ME,Madawaska Town
803,4757,Mapleton,ME,Aroostook County
804,4765,Patten,ME,North Penobscot
805,4768,Portage,ME,Aroostook County
806,4769,Presque Isle,ME,Aroostook County
807,4783,Stockholm,ME,Aroostook County
808,4785,Van Buren,ME,Aroostook County
809,4786,Washburn,ME,Aroostook County
810,4841,Rockland,ME,Knox County
811,4843,Camden,ME,Camden
812,4848,Islesboro,ME,Camden
813,4849,Lincolnville,ME,Camden
814,4854,Owls Head,ME,Muscle Ridge Islands
815,4856,Rockport,ME,Camden
816,4858,South Thomaston,ME,Knox County
817,4860,Tenants Harbor,ME,Saint George
818,4861,Thomaston,ME,Knox County
819,4862,Union,ME,Waldoboro
820,4863,Vinalhaven,ME,Knox County
821,4864,Warren,ME,Waldoboro
822,4901,Waterville,ME,Oakland
823,4911,Anson,ME,Somerset County
824,4915,Belfast,ME,Waldo County
825,4917,Belgrade,ME,Oakland
826,4920,Bingham,ME,Somerset County
827,4921,Brooks,ME,Waldo County
828,4927,Clinton,ME,Kennebec County
829,4928,Corinna,ME,Dexter
830,4930,Dexter,ME,Dexter
831,4936,Eustis,ME,Franklin County
832,4937,Fairfield,ME,Somerset County
833,4938,Farmington,ME,Farmington
834,4942,Harmony,ME,Somerset County
835,4943,Hartland,ME,Pittsfield
836,4945,Jackman,ME,Somerset County
837,4947,Kingfield,ME,Franklin County
838,4949,Liberty,ME,Waldo County
839,4950,Madison,ME,Somerset County
840,4953,Newport,ME,Penobscot County
841,4957,Norridgewock,ME,Norridgewock
842,4958,North Anson,ME,Anson
843,4961,New Portland,ME,Somerset County
844,4963,Oakland,ME,Oakland
845,4966,Phillips,ME,Franklin County
846,4967,Pittsfield,ME,Pittsfield
847,4970,Rangeley,ME,Franklin County
848,4971,Saint Albans,ME,Somerset County
849,4974,Searsport,ME,Waldo County
850,4976,Skowhegan,ME,Skowhegan
851,4981,Stockton Springs,ME,Waldo County
852,4982,Stratton,ME,Eustis
853,4989,Vassalboro,ME,Kennebec County
854,5001,White River Junction,VT,Hartford
855,5032,Bethel,VT,Windsor County
856,5033,Bradford,VT,Orange County
857,5037,Brownsville,VT,West Windsor
858,5048,Hartland,VT,Windsor County
859,5055,Norwich,VT,Hanover
860,5056,Plymouth,VT,Windsor County
861,5060,Randolph,VT,Orange County
862,5062,Reading,VT,Windsor County
863,5089,Windsor,VT,Windsor County
864,5091,Woodstock,VT,Windsor County
865,5101,Bellows Falls,VT,Town of Rockingham
866,5142,Cavendish,VT,Windsor County
867,5143,Chester,VT,Windsor County
868,5148,Londonderry,VT,Windham County
869,5149,Ludlow,VT,Ludlow
870,5152,Peru,VT,Bennington County
871,5155,South Londonderry,VT,Londonderry
872,5156,Springfield,VT,Springfield
873,5158,Westminster,VT,Windham County
874,5161,Weston,VT,Windsor County
875,5201,Bennington,VT,Bennington
876,5250,Arlington,VT,Bennington County
877,5251,Dorset,VT,Bennington County
878,5255,Manchester Center,VT,Manchester
879,5261,Pownal,VT,Bennington County
880,5262,Shaftsbury,VT,Bennington County
881,5301,Brattleboro,VT,Brattleboro
882,5340,Bondville,VT,Winhall
883,5343,Jamaica,VT,Windham County
884,5345,Newfane,VT,Windham County
885,5346,Putney,VT,Windham County
886,5350,Readsboro,VT,Bennington County
887,5353,Townshend,VT,Windham County
888,5355,Wardsboro,VT,Windham County
889,5356,West Dover,VT,Dover
890,5360,West Wardsboro,VT,Wardsboro
891,5361,Whitingham,VT,Windham County
892,5363,Wilmington,VT,Windham County
893,5401,Burlington,VT,Chittenden County
894,5403,South Burlington,VT,Chittenden County
895,5408,Burlington,VT,Chittenden County
896,5440,Alburgh,VT,Grand Isle County
897,5443,Bristol,VT,Bristol
898,5445,Charlotte,VT,Chittenden County
899,5446,Colchester,VT,Chittenden County
900,5450,Enosburg Falls,VT,Enosburg
901,5452,Essex Junction,VT,Essex
902,5454,Fairfax,VT,Milton
903,5457,Franklin,VT,Franklin County
904,5458,Grand Isle,VT,Grand Isle County
905,5459,Highgate Center,VT,Highgate
906,5461,Hinesburg,VT,Chittenden County
907,5464,Jeffersonville,VT,Cambridge
908,5465,Jericho,VT,Jericho
909,5468,Milton,VT,Chittenden County
910,5471,Montgomery Center,VT,Montgomery
911,5474,North Hero,VT,Grand Isle County
912,5476,Richford,VT,Franklin County
913,5477,Richmond,VT,Chittenden County
914,5478,Saint Albans,VT,Franklin County
915,5482,Shelburne,VT,Willsboro
916,5486,South Hero,VT,Grand Isle County
917,5488,Swanton,VT,Swanton
918,5489,Underhill,VT,Chittenden County
919,5491,Vergennes,VT,Addison County
920,5495,Williston,VT,Chittenden County
921,5602,Montpelier,VT,Washington County
922,5641,Barre,VT,Washington County
923,5655,Hyde Park,VT,Lamoille County
924,5656,Johnson,VT,Lamoille County
925,5660,Moretown,VT,Washington County
926,5661,Morrisville,VT,Morristown
927,5663,Northfield,VT,Northfield
928,5672,Stowe,VT,Lamoille County
929,5673,Waitsfield,VT,Washington County
930,5674,Warren,VT,Washington County
931,5676,Waterbury,VT,Washington County
932,5680,Wolcott,VT,Lamoille County
933,5701,Rutland,VT,Rutland County
934,5733,Brandon,VT,Rutland County
935,5735,Castleton,VT,Rutland County
936,5738,Cuttingsville,VT,Shrewsbury
937,5739,Danby,VT,Rutland County
938,5743,Fair Haven,VT,Hampton
939,5751,Killington,VT,Killington Road
940,5753,Middlebury,VT,Middlebury
941,5758,Mount Holly,VT,Rutland County
942,5760,Orwell,VT,Addison County
943,5761,Pawlet,VT,Rutland County
944,5763,Pittsford,VT,Rutland County
945,5764,Poultney,VT,Rutland County
946,5765,Proctor,VT,Rutland County
947,5767,Rochester,VT,Windsor County
948,5772,Stockbridge,VT,Windsor County
949,5773,Wallingford,VT,Rutland County
950,5774,Wells,VT,Rutland County
951,5777,West Rutland,VT,Rutland County
952,5819,Saint Johnsbury,VT,Caledonia County
953,5820,Albany,VT,Orleans County
954,5822,Barton,VT,Orleans County
955,5828,Danville,VT,Caledonia County
956,5829,Derby,VT,Orleans County
957,5830,Derby Line,VT,Derby
958,5832,East Burke,VT,Burke
959,5843,Hardwick,VT,Caledonia County
960,5846,Island Pond,VT,Brighton
961,5847,Lowell,VT,Orleans County
962,5851,Lyndonville,VT,Lyndon
963,5853,Morgan,VT,Orleans County
964,5855,Newport,VT,Orleans County
965,5857,Newport Center,VT,Potton
966,5859,North Troy,VT,Troy
967,5860,Orleans,VT,Barton
968,5871,West Burke,VT,Burke
969,5873,West Danville,VT,Danville
970,5903,Canaan,VT,Saint-Herménégilde
971,5905,Guildhall,VT,Lancaster
972,6001,Avon,CT,Simsbury
973,6002,Bloomfield,CT,Simsbury
974,6010,Bristol,CT,Hartford County
975,6013,Burlington,CT,Hartford County
976,6016,Broad Brook,CT,East Windsor
977,6018,Canaan,CT,Litchfield County
978,6019,Canton,CT,Simsbury
979,6021,Colebrook,CT,Litchfield County
980,6026,East Granby,CT,Simsbury
981,6029,Ellington,CT,Tolland County
982,6031,Falls Village,CT,Canaan
983,6032,Farmington,CT,Hartford County
984,6033,Glastonbury,CT,Hartford County
985,6035,Granby,CT,Simsbury
986,6037,Berlin,CT,Hartford County
987,6039,Lakeville,CT,Salisbury
988,6040,Manchester,CT,Manchester
989,6042,Manchester,CT,Manchester
990,6043,Bolton,CT,Manchester
991,6051,New Britain,CT,Hartford County
992,6052,New Britain,CT,Hartford County
993,6053,New Britain,CT,Hartford County
994,6057,New Hartford,CT,Litchfield County
995,6058,Norfolk,CT,Litchfield County
996,6060,North Granby,CT,Granby
997,6062,Plainville,CT,Hartford County
998,6063,Barkhamsted,CT,Litchfield County
999,6066,Vernon Rockville,CT,Manchester
1000,6067,Rocky Hill,CT,Hartford County
1001,6068,Salisbury,CT,North East
1002,6069,Sharon,CT,Litchfield County
1003,6070,Simsbury,CT,Simsbury
1004,6071,Somers,CT,Tolland County
1005,6073,South Glastonbury,CT,Glastonbury
1006,6074,South Windsor,CT,Manchester
1007,6076,Stafford Springs,CT,Tolland County
1008,6078,Suffield,CT,Hartford County
1009,6082,Enfield,CT,Hartford County
1010,6084,Tolland,CT,Tolland County
1011,6085,Unionville,CT,Farmington
1012,6088,East Windsor,CT,Hartford County
1013,6092,West Simsbury,CT,Simsbury
1014,6093,West Suffield,CT,Suffield
1015,6095,Windsor,CT,Hartford County
1016,6096,Windsor Locks,CT,Hartford County
1017,6098,Winsted,CT,Winchester
1018,6105,Hartford,CT,Hartford County
1019,6106,Hartford,CT,Hartford County
1020,6107,West Hartford,CT,Hartford County
1021,6108,East Hartford,CT,Manchester
1022,6109,Wethersfield,CT,Hartford County
1023,6110,West Hartford,CT,Hartford County
1024,6111,Newington,CT,Hartford County
1025,6112,Hartford,CT,Hartford County
1026,6114,Hartford,CT,Hartford County
1027,6117,West Hartford,CT,Hartford County
1028,6118,East Hartford,CT,Manchester
1029,6119,West Hartford,CT,Hartford County
1030,6226,Willimantic,CT,Windham
1031,6231,Amston,CT,Hebron
1032,6232,Andover,CT,Tolland County
1033,6234,Brooklyn,NY,Kings County
1034,6235,Chaplin,CT,Windham County
1035,6237,Columbia,CT,Tolland County
1036,6238,Coventry,CT,Tolland County
1037,6239,Danielson,CT,Killingly
1038,6241,Dayville,CT,Main St
1039,6247,Hampton,CT,Windham County
1040,6248,Hebron,CT,Colchester
1041,6249,Lebanon,CT,Colchester
1042,6250,Mansfield Center,CT,Mansfield
1043,6255,North Grosvenordale,CT,Thompson
1044,6259,Pomfret Center,CT,Pomfret
1045,6260,Putnam,CT,Windham County
1046,6268,Storrs Mansfield,CT,Mansfield
1047,6277,Thompson,CT,Windham County
1048,6278,Ashford,CT,Windham County
1049,6279,Willington,CT,Tolland County
1050,6280,Windham,CT,Windham County
1051,6281,Woodstock,CT,Windham County
1052,6320,New London,CT,New London County
1053,6330,Baltic,CT,Sprague
1054,6331,Canterbury,CT,Windham County
1055,6333,East Lyme,CT,Waterford
1056,6335,Gales Ferry,CT,Ledyard
1057,6339,Ledyard,CT,New London County
1058,6340,Groton,CT,Groton
1059,6351,Jewett City,CT,Griswold
1060,6354,Moosup,CT,Plainfield
1061,6355,Mystic,CT,Stonington
1062,6357,Niantic,CT,East Lyme
1063,6359,North Stonington,CT,New London County
1064,6360,Norwich,CT,New London County
1065,6365,Preston,CT,New London County
1066,6370,Oakdale,CT,Montville
1067,6371,Old Lyme,CT,New London County
1068,6374,Plainfield,CT,Windham County
1069,6375,Quaker Hill,CT,Waterford
1070,6377,Sterling,CT,Windham County
1071,6378,Stonington,CT,Stonington
1072,6379,Pawcatuck,CT,Stonington
1073,6382,Uncasville,CT,Montville
1074,6385,Waterford,CT,Waterford
1075,6401,Ansonia,CT,New Haven County
1076,6403,Beacon Falls,CT,New Haven County
1077,6405,Branford,CT,Guilford
1078,6410,Cheshire,CT,Wallingford
1079,6412,Chester,CT,Deep River
1080,6413,Clinton,CT,Middlesex County
1081,6415,Colchester,CT,Colchester
1082,6416,Cromwell,CT,Portland
1083,6417,Deep River,CT,Deep River
1084,6418,Derby,CT,New Haven County
1085,6419,Killingworth,CT,Middlesex County
1086,6420,Salem,CT,New London County
1087,6422,Durham,CT,Durham
1088,6423,East Haddam,CT,Middlesex County
1089,6424,East Hampton,CT,East Hampton
1090,6426,Essex,CT,Deep River
1091,6437,Guilford,CT,Guilford
1092,6438,Haddam,CT,Middlesex County
1093,6441,Higganum,CT,Haddam
1094,6443,Madison,CT,Madison
1095,6447,Marlborough,CT,Hartford County
1096,6450,Meriden,CT,New Haven County
1097,6451,Meriden,CT,New Haven County
1098,6455,Middlefield,CT,Durham
1099,6457,Middletown,CT,Middlesex County
1100,6460,Milford,CT,New Haven County
1101,6461,Milford,CT,New Haven County
1102,6468,Monroe,CT,Newtown
1103,6469,Moodus,CT,East Haddam
1104,6470,Newtown,CT,Newtown
1105,6471,North Branford,CT,New Haven County
1106,6472,Northford,CT,New Haven County
1107,6473,North Haven,CT,Wallingford
1108,6475,Old Saybrook,CT,Middlesex County
1109,6477,Orange,CT,New Haven County
1110,6478,Oxford,CT,Newtown
1111,6479,Plantsville,CT,Southington
1112,6480,Portland,CT,Portland
1113,6482,Sandy Hook,CT,Newtown
1114,6483,Seymour,CT,New Haven County
1115,6484,Shelton,CT,Fairfield County
1116,6488,Southbury,CT,Newtown
1117,6489,Southington,CT,Hartford County
1118,6492,Wallingford,CT,Wallingford
1119,6498,Westbrook,CT,Westbrook
1120,6511,New Haven,CT,New Haven County
1121,6512,East Haven,CT,New Haven County
1122,6513,New Haven,CT,New Haven County
1123,6514,Hamden,CT,Wallingford
1124,6515,New Haven,CT,New Haven County
1125,6516,West Haven,CT,New Haven County
1126,6517,Hamden,CT,Wallingford
1127,6518,Hamden,CT,Wallingford
1128,6524,Bethany,CT,New Haven County
1129,6525,Woodbridge,CT,New Haven County
1130,6604,Bridgeport,CT,Fairfield County
1131,6605,Bridgeport,CT,Fairfield County
1132,6606,Bridgeport,CT,Fairfield County
1133,6610,Bridgeport,CT,Fairfield County
1134,6611,Trumbull,CT,Fairfield County
1135,6612,Easton,CT,Fairfield County
1136,6614,Stratford,CT,Fairfield County
1137,6615,Stratford,CT,Fairfield County
1138,6704,Waterbury,CT,New Haven County
1139,6705,Waterbury,CT,New Haven County
1140,6706,Waterbury,CT,New Haven County
1141,6708,Waterbury,CT,New Haven County
1142,6710,Waterbury,CT,New Haven County
1143,6712,Prospect,CT,New Haven County
1144,6716,Wolcott,CT,New Haven County
1145,6750,Bantam,CT,Litchfield
1146,6751,Bethlehem,CT,Litchfield County
1147,6752,Bridgewater,CT,Litchfield County
1148,6754,Cornwall Bridge,CT,Cornwall
1149,6755,Gaylordsville,CT,New Milford
1150,6756,Goshen,CT,Litchfield
1151,6757,Kent,CT,Dover
1152,6759,Litchfield,CT,Litchfield
1153,6762,Middlebury,CT,New Haven County
1154,6763,Morris,CT,Litchfield
1155,6770,Naugatuck,CT,New Haven County
1156,6776,New Milford,CT,Litchfield County
1157,6777,New Preston Marble Dale,CT,Washington
1158,6779,Oakville,CT,Watertown
1159,6782,Plymouth,CT,Litchfield County
1160,6783,Roxbury,CT,Litchfield County
1161,6784,Sherman,CT,Fairfield County
1162,6785,South Kent,CT,Kent
1163,6786,Terryville,CT,Plymouth
1164,6787,Thomaston,CT,Litchfield
1165,6790,Torrington,CT,Litchfield
1166,6791,Harwinton,CT,Litchfield
1167,6793,Washington,CT,Litchfield
1168,6794,Washington Depot,CT,Washington
1169,6795,Watertown,CT,Litchfield County
1170,6796,West Cornwall,CT,Cornwall
1171,6798,Woodbury,CT,Litchfield County
1172,6801,Bethel,CT,Bethel
1173,6804,Brookfield,CT,Fairfield County
1174,6807,Cos Cob,CT,Greenwich
1175,6810,Danbury,CT,Fairfield County
1176,6811,Danbury,CT,Fairfield County
1177,6812,New Fairfield,CT,Fairfield County
1178,6820,Darien,CT,Oyster Bay
1179,6824,Fairfield,CT,Fairfield County
1180,6825,Fairfield,CT,Fairfield County
1181,6830,Greenwich,CT,Fairfield County
1182,6831,Greenwich,CT,Fairfield County
1183,6840,New Canaan,CT,Fairfield County
1184,6850,Norwalk,CT,Huntington
1185,6851,Norwalk,CT,Huntington
1186,6853,Norwalk,CT,Huntington
1187,6854,Norwalk,CT,Huntington
1188,6855,Norwalk,CT,Huntington
1189,6870,Old Greenwich,CT,Greenwich
1190,6877,Ridgefield,CT,Fairfield County
1191,6878,Riverside,CT,Greenwich
1192,6880,Westport,CT,Fairfield County
1193,6883,Weston,CT,Fairfield County
1194,6890,Southport,CT,Fairfield
1195,6896,Redding,CT,Fairfield County
1196,6897,Wilton,CT,Fairfield County
1197,6901,Stamford,CT,Fairfield County
1198,6902,Stamford,CT,Fairfield County
1199,6903,Stamford,CT,Fairfield County
1200,6905,Stamford,CT,Fairfield County
1201,6906,Stamford,CT,Fairfield County
1202,6907,Stamford,CT,Fairfield County
1203,7001,Avenel,NJ,Woodbridge Township
1204,7002,Bayonne,NJ,Hudson County
1205,7003,Bloomfield,NJ,Essex County
1206,7004,Fairfield,NJ,Essex County
1207,7005,Boonton,NJ,Morris County
1208,7006,Caldwell,NJ,Essex County
1209,7008,Carteret,NJ,Middlesex County
1210,7009,Cedar Grove,NJ,Essex County
1211,7010,Cliffside Park,NJ,Bergen County
1212,7011,Clifton,NJ,Passaic County
1213,7012,Clifton,NJ,Passaic County
1214,7013,Clifton,NJ,Passaic County
1215,7014,Clifton,NJ,Passaic County
1216,7016,Cranford,NJ,Union County
1217,7017,East Orange,NJ,Essex County
1218,7018,East Orange,NJ,Essex County
1219,7020,Edgewater,NJ,Bergen County
1220,7021,Essex Fells,NJ,Essex County
1221,7022,Fairview,NJ,Bergen County
1222,7023,Fanwood,NJ,Union County
1223,7024,Fort Lee,NJ,Bergen County
1224,7026,Garfield,NJ,Bergen County
1225,7028,Glen Ridge,NJ,Essex County
1226,7030,Hoboken,NJ,Hudson County
1227,7031,North Arlington,NJ,Bergen County
1228,7032,Kearny,NJ,Hudson County
1229,7033,Kenilworth,NJ,Union County
1230,7034,Lake Hiawatha,NJ,Parsippany-Troy Hills
1231,7035,Lincoln Park,NJ,Morris County
1232,7036,Linden,NJ,Union County
1233,7039,Livingston,NJ,Essex County
1234,7040,Maplewood,NJ,Essex County
1235,7041,Millburn,NJ,Essex County
1236,7042,Montclair,NJ,Essex County
1237,7043,Montclair,NJ,Essex County
1238,7044,Verona,NJ,Essex County
1239,7045,Montville,NJ,Morris County
1240,7046,Mountain Lakes,NJ,Morris County
1241,7047,North Bergen,NJ,Hudson County
1242,7050,Orange,NJ,Essex County
1243,7052,West Orange,NJ,Essex County
1244,7054,Parsippany,NJ,Morris County
1245,7055,Passaic,NJ,Passaic County
1246,7059,Warren,NJ,Somerset County
1247,7060,Plainfield,NJ,Union County
1248,7062,Plainfield,NJ,Union County
1249,7063,Plainfield,NJ,Union County
1250,7065,Rahway,NJ,Union County
1251,7066,Clark,NJ,Union County
1252,7067,Colonia,NJ,Woodbridge Township
1253,7068,Roseland,NJ,Essex County
1254,7069,Watchung,NJ,Somerset County
1255,7070,Rutherford,NJ,Bergen County
1256,7071,Lyndhurst,NJ,Bergen County
1257,7073,East Rutherford,NJ,Bergen County
1258,7075,Wood Ridge,NJ,Bergen County
1259,7076,Scotch Plains,NJ,Union County
