Zip Code,Median Income,Median Age,Total Population,White Pop,Black Pop,Asian Pop,Hispanic Pop,Pacific Pop,Native Pop,Other Pop
03225,65221,45,3627,3621,0,0,0,0,0,0
03229,87545,45.3,5591,5400,29,45,26,0,0,0
03234,71747,45.5,4627,4584,0,0,2,0,1,11
03235,42831,41.4,8571,8146,167,92,193,0,0,63
03237,72959,49.8,2173,2095,0,31,10,0,0,0
03240,45958,45.2,1278,1261,0,5,12,0,0,0
03242,65867,30.9,4822,4750,24,10,117,0,18,9
03244,57604,40.2,8035,7805,7,38,87,0,16,3
03245,66050,50.5,1945,1875,27,0,13,0,13,0
03246,49960,45.6,16014,15513,18,164,147,0,48,70
03249,67440,49.7,7142,6948,0,126,54,0,34,0
03251,41548,49,1309,1259,0,46,0,0,0,0
03253,56484,48.6,6283,6158,36,79,37,0,0,0
03254,77007,54.6,4052,4051,1,0,18,0,0,0
03255,64375,49.7,1756,1718,0,0,12,0,0,0
03256,69292,44.8,2266,2149,12,26,11,0,7,0
03257,67404,49.8,4650,4445,51,57,109,0,14,15
03261,71379,43.3,4269,4080,33,63,119,0,0,0
03262,50714,43.6,1043,1002,0,18,8,9,0,0
03263,48672,38.6,4082,3858,63,103,62,0,0,8
03264,40269,24.1,7453,6950,88,130,303,9,0,63
03266,52232,48.8,2284,2222,4,19,24,10,8,6
03269,68555,50.2,2977,2967,2,0,101,0,0,0
03275,61600,40.1,11424,11088,36,160,249,0,22,76
03276,58634,42.6,8363,8028,30,140,158,0,0,37
03278,71000,45.3,2951,2917,0,0,57,0,7,0
03280,59375,51.2,1013,991,9,0,26,0,0,0
03281,88871,37.4,8849,8657,14,0,111,0,0,31
03285,57284,48.1,2479,2426,23,9,0,0,3,0
03287,66111,46.7,1286,1249,7,17,0,0,0,0
03290,84953,43.3,4780,4644,59,0,23,0,0,0
03301,52334,40,32488,29600,715,1311,476,0,9,206
03303,59592,39.9,15879,15007,313,85,367,0,19,15
03304,105266,45.4,7611,7324,0,98,124,12,0,64
03307,68503,45.7,5343,5142,0,0,20,0,0,0
03431,53576,36.6,25312,23958,213,371,556,0,65,114
03440,63618,46.1,2640,2571,13,0,23,0,3,6
03444,62500,47.7,1642,1632,0,7,14,0,0,0
03446,55096,43,6254,5957,0,149,240,0,38,110
03447,56161,47.7,2445,2281,0,14,0,0,7,0
03449,82917,49.5,1805,1768,4,13,28,0,0,9
03451,48382,44.9,4034,3992,21,9,15,0,0,0
03452,54420,46,5416,5261,0,72,15,0,26,0
03458,61486,48.8,6707,6544,31,125,41,0,0,2
03461,66800,28,5958,5610,128,107,45,0,19,4
03462,82535,46.1,1800,1754,0,17,23,0,0,0
03464,74018,45.1,1086,1043,37,3,3,0,0,0
03470,45771,45.6,4780,4613,12,37,22,0,52,8
03561,43314,45.4,5954,5714,42,69,142,0,0,13
03570,36358,44.1,9710,9094,286,24,230,0,47,145
03574,49671,43.2,2537,2344,0,0,8,0,72,0
03576,44841,50.6,3260,3148,6,41,41,0,23,0
03579,40063,57,462,455,0,0,10,0,0,0
03580,68958,53.8,1421,1379,10,0,12,0,2,14
03581,52390,46.8,3139,3099,0,0,31,0,21,0
03582,36996,44.3,2468,2440,10,0,10,0,6,0
03583,51188,52.3,902,892,0,8,0,0,2,0
03584,48264,46.6,3638,3545,26,0,8,0,0,54
03585,49087,46.6,2560,2486,0,8,58,0,0,2
03588,52794,50.3,1655,1622,2,0,41,0,0,3
03590,30096,47,965,957,3,0,2,0,0,0
03592,35729,56.7,1190,1168,3,0,34,0,9,0
03598,44864,48.6,3067,2976,4,8,45,0,10,0
03602,65556,43.2,2689,2636,4,12,54,0,2,12
03603,42920,47.7,5331,5117,61,28,10,0,0,0
03608,55679,48.2,2177,2079,0,19,51,0,0,51
03741,58780,46.1,4218,4115,0,0,14,0,0,0
03743,45709,41.6,13904,13582,50,45,229,4,0,75
03748,80110,45.8,4584,4462,67,38,57,0,6,11
03753,96875,46.1,2968,2907,13,11,29,0,0,29
03755,86020,22.8,10430,8636,311,1173,275,4,47,99
03765,58393,47.2,460,460,0,0,0,0,0,0
03766,55183,41.3,9345,8077,64,799,501,66,31,15
03773,55829,46.7,7506,7045,1,104,61,9,214,0
03774,57426,46.7,1710,1672,10,5,19,0,0,0
03782,74113,47.2,2928,2801,0,21,86,0,0,80
03784,45536,35.7,3999,3412,24,204,169,0,152,0
03785,40435,41.1,2794,2715,11,1,19,0,5,0
03801,68436,41.7,22166,19975,481,896,702,0,13,181
03809,56799,44.5,3554,3233,110,75,16,0,76,0
03810,83125,46.3,1716,1697,0,19,0,0,0,0
03811,95341,47.2,6788,6641,0,0,216,0,0,100
03812,31357,58.1,678,594,4,0,2,0,0,0
03813,59978,42.4,3471,3286,21,29,19,0,19,0
03814,44458,45.3,2413,2328,0,0,38,0,0,0
03816,59676,44.3,1252,1247,0,0,0,0,0,5
03818,40643,46,3583,3343,43,115,0,0,0,0
03819,90938,41.1,4423,4317,0,37,44,0,0,18
03820,60045,36.6,30352,27652,314,1266,495,0,133,32
03824,67578,20.7,15180,13730,90,770,290,0,22,88
03825,82431,43.3,8593,8456,0,30,62,0,7,32
03827,85667,45.8,3229,3177,3,21,48,0,3,0
03830,43313,51,1925,1899,0,0,0,0,26,0
03833,81896,43.9,21139,20543,95,145,293,0,35,28
03835,50632,40.8,6824,6691,0,73,46,0,0,0
03836,48472,54.6,1195,1164,4,3,4,0,0,0
03840,87949,43.9,3799,3755,1,43,49,0,0,0
03841,93375,47.1,6126,5904,24,61,42,0,9,6
03842,73333,48.6,14998,14258,117,429,203,0,9,0
03844,105625,44.6,2312,2147,6,42,0,0,22,0
03846,77031,50.8,1027,1002,0,16,17,0,0,0
03848,74817,45.4,6060,5927,0,16,110,0,98,0
03849,53537,42.1,1395,1379,16,0,0,0,0,0
03851,60244,40.2,3937,3918,15,0,9,0,0,0
03855,78583,45.6,2648,2636,0,0,10,0,0,0
03856,102500,42.5,1625,1565,4,4,50,0,4,17
03857,63178,35.9,8989,7992,109,453,398,0,18,10
03858,78980,38.5,4717,4624,54,6,243,0,0,0
03860,43341,44.6,4130,3933,14,41,100,0,3,0
03861,96083,41.7,4357,4147,1,203,111,0,0,0
03862,86853,50.2,4344,4187,56,40,45,0,0,0
03864,46250,41.1,1543,1534,0,0,5,0,0,3
03865,70264,44.1,7614,7497,3,13,75,0,23,0
03867,45693,41.7,20521,19601,99,291,415,0,30,141
03868,53538,46.2,5505,5384,29,0,14,0,11,0
03869,63221,39.6,2466,2360,20,25,91,0,4,9
03870,96500,50.6,5292,5238,16,10,54,0,0,0
03872,51496,51.4,3470,3339,3,34,142,0,3,0
03873,77861,39.3,5926,5808,15,0,42,0,0,16
03874,51871,48.7,8817,8395,8,240,161,0,6,109
03878,53105,35.1,11827,10102,389,725,563,0,0,231
03882,44779,46.9,1362,1358,4,0,0,0,0,0
03884,97333,45,4017,3873,35,8,274,0,0,40
03885,116111,45.2,7172,6989,1,36,68,0,0,0
03886,50273,53.1,2162,2145,17,0,0,0,0,0
03887,54653,40.8,2004,1959,8,0,17,0,3,0
03894,62200,55.8,6231,6145,1,13,230,0,0,0
03901,64309,38.1,7408,7049,44,34,176,0,0,0
03902,72042,53.4,2285,2186,2,49,0,0,0,48
03903,79403,43.9,6234,6045,31,10,115,0,35,0
03904,59521,45,8023,7620,87,203,210,0,29,84
03905,62500,59,1550,1550,0,0,0,0,0,0
03906,72991,41.3,4643,4541,26,15,84,0,0,0
03907,61750,59.9,1141,1141,0,0,0,0,0,0
03908,75341,38.3,7276,6947,11,64,30,0,0,21
03909,69571,49,9792,9651,0,92,60,0,0,0
04001,60625,46.3,2495,2366,11,0,47,0,16,0
04002,56984,46.1,7407,7220,22,12,164,0,13,0
04005,46775,36.1,23153,22049,53,568,451,0,120,17
04009,42808,44.3,5227,4994,15,58,26,0,0,0
04010,55347,49.3,1261,1248,4,2,0,0,0,0
04011,55833,45.1,20329,19255,167,348,368,14,65,29
04015,51327,42.2,3862,3651,4,0,85,0,55,61
04020,40069,42.8,1383,1370,0,0,0,0,0,0
04021,94428,42.8,5977,5741,0,103,39,0,0,0
04022,49803,44.5,1210,1100,69,9,6,0,0,8
04027,62870,39.7,6077,6068,9,0,0,0,0,0
04029,50500,51.1,1603,1555,5,22,8,0,7,0
04032,72526,44.6,8049,7684,83,182,37,16,0,0
04037,42287,47.2,3826,3763,18,36,4,0,0,0
04038,74563,38.6,16677,15743,187,186,154,0,46,218
04039,66887,37.3,7539,7221,36,8,116,0,0,29
04040,55034,53,3127,3003,42,11,3,0,4,0
04041,42455,42.7,1711,1658,15,9,0,0,0,0
04042,62016,45.6,4343,4315,2,0,31,0,0,0
04043,72489,49.5,10972,10846,22,0,20,0,42,14
04046,69225,45.8,7610,7198,150,72,107,4,45,9
04047,43750,48.1,1658,1559,0,0,36,4,64,4
04048,55959,32.3,3000,2877,73,27,0,0,0,0
04049,60191,43.3,3639,3624,0,0,80,0,0,15
04051,62422,50.6,1175,1093,4,9,58,0,4,43
04055,57683,45.5,3788,3707,33,0,36,0,38,0
04062,66307,38,17300,16568,375,2,88,11,57,0
04064,42596,49.4,8364,7860,180,22,157,0,74,0
04071,66250,47.1,4895,4823,10,0,2,0,9,0
04072,52611,42.3,18757,17569,203,437,444,2,84,81
04073,43122,39.5,16327,15730,60,214,334,0,30,0
04074,79152,44.4,19096,17721,243,822,377,0,70,80
04076,57000,45.8,2678,2578,0,30,6,0,0,0
04079,62412,54.6,3849,3796,0,27,0,0,0,0
04083,49659,40.8,4485,4222,0,71,21,0,6,5
04084,63778,41.4,7880,7736,91,24,50,0,7,11
04086,64327,44.8,8728,8132,18,160,142,0,58,0
04087,53958,37.2,1862,1723,0,139,18,0,0,0
04088,43963,49.6,1537,1530,3,0,8,0,0,0
04090,60455,51.1,9783,9653,31,56,36,0,19,0
04092,45041,42,17662,16316,571,210,523,0,17,53
04093,60483,43.4,8079,7649,195,45,211,0,0,21
04095,38380,47.8,1337,1328,0,0,50,0,9,0
04096,74014,45.6,8433,8156,36,138,210,0,6,0
04097,85694,43.5,3646,3450,1,51,10,0,0,41
04101,32058,32.8,16956,13892,1961,395,679,0,22,185
04102,46892,34.6,18118,15132,1094,903,598,0,15,314
04103,55666,39.9,30211,26533,1715,1198,921,0,18,40
04105,99324,47.6,11424,10864,112,202,182,3,32,0
04106,53633,40.8,25377,23242,581,984,460,0,110,37
04107,98854,49.6,8983,8621,181,74,119,0,0,12
04108,51042,53.9,913,902,2,4,44,0,0,0
04110,134453,47.3,1361,1230,0,94,37,0,0,0
04210,45279,40.2,22960,20992,368,284,388,2,87,60
04217,49063,45.1,2921,2909,0,8,17,0,4,0
04219,39770,48.3,1477,1437,0,0,42,0,3,0
04220,40046,40.4,3232,3076,0,5,54,0,14,8
04224,40625,43.3,2954,2922,1,0,74,0,0,0
04236,64615,40.7,4349,4209,0,10,19,0,7,0
04239,52642,42.8,4827,4661,0,0,49,0,80,17
04240,36696,39.2,36410,32412,1302,483,1050,19,66,74
04250,44889,41.4,4146,3868,7,0,15,0,0,0
04253,44031,45.5,2055,2034,0,0,18,0,0,0
04254,40729,37.4,3082,2976,0,0,29,0,2,13
04255,52917,43.7,910,840,30,0,4,0,2,0
04257,26842,47.7,2648,2481,6,132,0,0,0,0
04259,64514,44.7,3111,3027,0,0,73,0,0,50
04260,63000,43,5590,5484,6,0,114,0,16,31
04261,43333,51.1,393,393,0,0,0,0,0,0
04268,38877,45.1,4984,4917,2,14,0,17,0,0
04270,43217,44.6,6210,6108,2,0,11,0,32,0
04274,60729,39.3,5455,5107,12,1,13,0,22,0
04276,32824,44.4,5770,5599,6,18,125,0,87,4
04280,52385,39.1,6927,6696,0,41,19,0,12,0
04281,30959,46.1,5141,4954,31,57,137,0,0,42
04282,57788,43.4,5737,5552,27,0,83,0,0,22
04294,37897,44.1,4155,3952,6,126,35,0,5,0
04330,41893,42.7,25827,24783,167,179,483,0,211,122
04345,50187,45.3,11455,11102,25,105,127,0,81,43
04347,50577,50.6,2439,2269,0,138,10,0,0,0
04348,50348,47.7,2968,2946,0,19,5,0,3,0
04349,56600,50.1,1158,1095,0,0,0,0,0,0
04350,55403,44.3,3602,3440,0,24,0,0,23,0
04351,66935,47.2,2567,2545,5,0,0,0,0,0
04352,48466,45.3,1656,1627,5,0,4,0,0,14
04354,48676,46.2,1534,1521,0,0,1,0,0,0
04355,67974,46.2,2567,2495,11,57,0,0,0,0
04357,58393,45.9,3391,3337,7,0,26,0,0,0
04358,45224,43.3,4248,4059,61,39,55,0,50,0
04364,62824,44.8,5950,5833,0,32,167,0,22,0
04401,40531,37.3,44972,42367,552,788,802,0,328,211
04406,37452,49.9,717,717,0,0,2,0,0,0
04412,51216,41.8,9391,9120,65,25,12,0,33,0
04414,32882,52.3,1085,1017,0,6,3,0,4,0
04416,37545,42.2,5507,5404,12,7,14,0,36,0
04421,48523,21.5,1425,1404,0,10,5,0,0,0
04424,34563,50.2,740,725,0,0,1,0,15,0
04426,46191,49.7,4548,4451,0,4,21,0,0,0
04428,51298,44.3,3300,3293,0,0,12,0,0,0
04429,60071,45.1,4596,4328,117,5,96,0,3,0
04430,34500,47.2,1830,1779,0,0,20,0,28,16
04441,44006,49.7,2117,1977,1,19,13,0,1,8
04443,33306,47.3,2406,2316,21,12,64,0,0,35
04444,75795,42.3,8800,8530,4,133,134,5,58,7
04448,38083,45.7,1539,1462,0,0,0,0,0,0
04449,49297,43.1,1434,1320,0,0,6,0,7,0
04456,51780,43.1,2902,2847,0,6,0,0,10,0
04457,34007,41.7,5859,5772,2,3,2,0,0,0
04461,50971,45.3,3054,2968,25,18,32,0,20,0
04462,33562,48.6,4778,4540,0,13,72,0,0,52
04463,29384,45.7,2805,2684,0,15,36,0,16,7
04464,29107,54.7,648,638,0,0,9,0,3,0
04468,33515,33.4,9410,8112,74,214,80,0,761,8
04472,52206,49,2085,2063,3,6,34,0,0,0
04473,43832,26.2,7849,7368,31,168,76,0,52,0
04474,59063,48.1,3721,3676,0,0,9,0,0,0
04476,41250,53.7,1153,1136,0,7,0,0,0,0
04478,35521,57.7,296,277,0,0,0,0,15,0
04479,28824,50,1428,1403,0,22,32,0,0,0
04481,38750,51.1,568,554,0,7,13,0,6,0
04487,31146,48.8,935,919,0,0,0,0,7,0
04493,43029,44.6,2050,1951,0,4,23,0,55,1
04496,56803,41.8,3771,3730,16,1,0,0,5,0
04530,45156,42.9,10937,10471,121,72,203,0,11,45
04537,53387,45.6,2145,2145,0,0,44,0,0,0
04538,45795,57.8,1957,1912,7,3,5,0,9,0
04539,56422,54.4,1165,1144,21,0,66,0,0,0
04543,43668,49.5,2001,1973,0,0,15,0,19,0
04544,57875,62.7,597,580,0,5,0,0,12,0
04547,50000,54.5,1057,1035,0,0,5,0,12,0
04553,55962,46.7,1775,1737,8,21,6,0,0,9
04555,52036,47.3,1702,1664,0,3,20,0,0,0
04556,54830,49.9,1154,1100,21,0,0,0,0,3
04562,59485,53.9,1983,1976,0,0,9,0,2,0
04563,49524,38.8,1415,1403,0,1,4,0,0,0
04572,46798,40,5035,4940,13,28,86,0,11,0
04574,46250,47.6,1447,1416,12,0,7,0,6,0
04578,46328,43.8,4518,4106,16,202,4,0,80,0
04579,66548,45.8,3054,2990,30,0,15,0,4,0
04605,48588,46.2,13064,12673,134,78,155,0,28,28
04606,44830,48.8,1170,1142,0,4,21,0,0,0
04607,43864,43,1218,1213,0,0,0,0,0,0
04609,49233,45.9,5269,4912,23,246,122,0,26,0
04614,34935,52.9,2440,2385,10,27,0,0,0,0
04616,52875,57.1,858,815,11,5,15,0,10,5
04617,64167,53.3,812,796,0,8,0,0,0,0
04619,33448,47.8,3063,3028,4,3,36,0,0,0
04622,41364,47.1,1414,1399,0,3,6,0,0,3
04627,43194,51.9,1642,1600,5,12,0,0,0,0
04630,50774,40.3,1381,1359,2,1,14,0,0,2
04631,33245,56.1,1414,1270,9,8,17,0,108,3
04634,38636,44.7,1850,1765,0,4,5,0,30,0
04640,41250,46.8,2092,2042,5,17,26,0,8,0
04643,44750,45.6,1022,991,1,1,53,0,0,29
04649,33333,50.7,1239,1206,11,7,2,0,7,0
04652,34762,52.8,1943,1860,4,4,23,4,3,0
04654,38438,41.3,3280,3167,29,3,48,4,9,3
04655,44412,46.8,1185,1166,13,0,4,0,0,0
04658,36050,50.9,1409,1369,0,0,112,0,7,31
04660,63561,55,1268,1226,3,33,4,0,6,0
04664,41513,48.6,1083,1005,3,9,16,0,4,0
04666,37917,49.1,1160,1102,0,5,0,0,13,0
04667,34808,38.9,1612,846,0,3,7,9,619,0
04671,47434,52.3,533,501,0,6,0,0,13,0
04676,39688,47.4,1031,1008,3,0,71,0,4,0
04679,43566,47.3,1976,1894,0,2,84,2,14,0
04680,36985,44.5,1017,912,16,0,11,0,33,0
04681,38603,47.9,1312,1296,5,0,21,0,0,0
04684,50921,45.6,1666,1596,18,3,35,0,18,10
04691,53984,45.9,462,422,0,3,9,0,0,0
04693,41595,51.6,475,466,4,3,0,0,0,0
04694,48125,47.7,2205,2156,3,4,11,0,6,0
04730,37107,45.3,9992,9346,35,32,106,0,387,54
04732,36667,44.8,1823,1762,0,8,5,0,7,5
04736,36068,43.8,9672,9070,109,40,164,0,122,32
04739,31471,53.2,947,936,7,1,10,0,0,0
04742,30748,41.1,3447,3381,0,0,46,0,16,15
04743,41535,43.1,4650,4415,15,81,30,0,60,7
04747,37708,48.7,1456,1435,2,0,8,0,17,0
04750,32823,37.9,2315,2111,117,27,89,0,11,21
04756,37695,54.3,3346,3217,77,5,8,0,38,0
04757,51367,42.5,2843,2745,0,0,11,0,36,0
04765,39286,51.5,1264,1252,0,3,19,0,0,0
04768,51000,55.9,450,439,0,0,1,0,0,0
04769,36706,43.7,9494,8871,51,56,87,29,215,47
04783,40446,56.1,380,363,0,6,0,0,0,0
04785,28042,48.4,2775,2741,10,0,25,0,8,0
04786,43553,45.6,1869,1834,2,0,43,0,6,0
04841,41095,46.4,7241,6915,60,160,50,0,3,10
04843,53051,54.7,4839,4833,0,0,6,0,0,6
04848,53250,58.7,643,628,0,3,9,0,2,2
04849,46920,49.6,3761,3681,0,12,37,0,2,9
04854,53750,50.7,1669,1623,11,6,2,0,0,0
04856,62115,46.1,3338,3209,25,22,143,0,0,0
04858,49423,43.7,1477,1419,13,0,8,0,6,0
04860,51375,50.9,1850,1750,0,0,4,0,37,0
04861,47625,49.4,2768,2591,84,20,101,0,31,17
04862,50750,46.5,3576,3474,8,15,0,0,5,0
04863,62500,45.8,1327,1258,0,36,0,0,0,0
04864,60000,39.1,4715,4623,38,0,21,0,22,5
04901,36278,40.2,26291,24619,617,348,354,0,250,15
04911,28450,42.5,2067,1948,0,0,50,0,26,0
04915,34663,44.9,8791,8508,34,131,78,0,8,50
04917,69524,44,2914,2861,1,0,39,0,0,0
04920,31414,48.6,1796,1729,16,0,0,0,0,0
04921,33750,38.6,1543,1365,22,0,1,0,37,0
04927,44375,42.1,3426,3415,11,0,33,0,0,0
04928,43500,45.6,1954,1954,0,0,35,0,0,0
04930,37986,48.3,4227,4107,15,46,33,0,11,0
04936,41071,66.5,146,143,0,0,0,0,0,0
04937,46467,41.5,6464,6164,0,62,78,11,53,0
04938,38215,40.4,9718,9458,52,14,71,0,3,29
04942,29271,50.1,1143,1113,0,0,1,0,2,1
04943,31563,47.2,1840,1805,0,32,65,0,0,0
04945,40313,48.6,1071,1048,0,0,18,0,18,5
04947,51875,50.8,1656,1596,0,16,9,0,3,0
04949,33203,51.5,721,711,0,0,4,0,1,0
04950,37675,44.2,4791,4700,58,0,61,0,26,4
04953,37336,46.2,3185,3102,30,18,0,0,8,0
04957,45556,48.4,4265,4216,24,0,33,4,1,18
04958,38566,46.2,2045,2026,0,0,25,0,11,0
04961,37212,54,954,921,10,0,0,0,9,0
04963,56912,46.7,7372,7145,22,50,30,27,50,6
04966,45417,47,1758,1722,5,0,12,0,0,0
04967,55577,42,4196,4038,43,34,12,0,15,0
04970,47381,51.9,1655,1619,3,5,80,0,11,5
04971,50156,41.2,1960,1909,7,7,0,5,4,0
04974,33556,46.2,2639,2503,13,25,67,0,22,32
04976,34632,44.3,9769,9524,33,13,59,0,27,0
04981,50568,50.3,2123,2090,0,0,3,0,10,0
04982,44583,43,518,506,0,2,8,0,0,0
04989,50603,40.3,4061,3977,16,0,10,0,4,0
05001,57200,42.6,9241,8691,77,196,42,0,14,26
05032,54931,45.3,2600,2570,8,0,0,0,5,0
05033,45568,36.5,2729,2629,0,26,2,0,0,0
05037,73088,49.7,514,507,0,7,0,0,0,0
05048,51175,46.6,2372,2297,0,37,0,0,0,0
05055,87031,44.8,3374,3178,28,62,78,0,0,27
05056,57692,50.4,401,394,0,0,0,0,7,0
05060,46522,46.7,4602,4472,0,33,92,0,35,28
05062,59375,42.9,755,752,0,3,0,0,0,0
05089,48463,45.2,5072,4923,80,30,5,0,9,3
05091,74615,55.6,3454,3412,2,0,60,0,0,0
05101,35331,43,4457,4245,59,33,97,0,7,0
05142,50250,48,745,743,2,0,30,0,0,0
05143,49265,49,4360,4126,0,32,180,16,24,109
05148,57742,46.7,1092,1048,27,0,0,0,2,0
05149,45000,49.4,2197,2093,5,25,52,0,2,1
05152,57333,53.9,409,405,0,1,4,0,0,0
05155,42448,52.8,662,619,0,3,0,0,0,36
05156,48085,42.9,9425,8999,68,34,150,0,63,0
05158,49063,46.7,940,932,8,0,59,0,0,0
05161,63333,55.9,586,579,0,4,4,0,0,0
05201,37076,42.3,14445,13708,129,138,363,0,11,97
05250,54365,47.9,3540,3431,24,5,55,0,9,19
05251,70966,53.3,1395,1379,0,11,16,0,0,0
05255,44497,48,4030,3990,18,7,16,0,0,0
05261,59091,44.3,3028,2894,0,5,0,0,0,0
05262,62727,50,2528,2504,0,10,12,0,2,0
05301,50873,43.4,16861,15776,272,326,411,35,23,42
05340,54375,52.4,654,651,3,0,16,0,0,0
05343,55074,45,834,818,0,0,0,0,0,0
05345,54397,50.1,2246,2231,0,0,19,0,2,0
05346,56942,45.9,5206,4951,53,10,149,5,0,37
05350,39000,50.6,777,769,1,0,6,0,0,0
05353,52500,51.3,988,945,6,6,31,0,0,4
05355,39000,49.2,610,544,12,1,6,0,0,4
05356,37981,44.9,925,870,6,5,28,0,0,0
05360,58125,45.9,212,210,0,0,0,0,0,0
05361,52596,43.2,918,918,0,0,4,0,0,0
05363,63077,48.6,2387,2277,0,21,0,0,0,0
05401,37708,27.2,28257,24257,1188,1790,640,0,187,74
05403,68629,41.5,18199,16433,466,711,534,0,53,114
05408,64902,44.8,9921,8939,286,356,357,0,51,34
05440,55733,44.1,1623,1589,0,4,8,0,14,0
05443,59360,44.7,6611,6469,12,91,96,0,6,0
05445,111667,47.1,3810,3611,0,40,135,0,0,105
05446,69297,37,15789,14942,116,251,251,0,22,40
05450,54932,40.6,4916,4716,15,5,82,0,41,34
05452,73681,40.4,20315,18925,431,460,332,0,0,124
05454,71705,39.3,4676,4470,0,6,46,36,28,0
05457,53950,44.8,1400,1375,4,8,28,4,8,0
05458,61123,47.1,2228,2181,0,6,42,0,14,0
05459,44279,35.6,2072,2017,0,6,0,0,0,0
05461,61436,44,4565,4323,10,60,1,0,0,0
05464,61250,39.6,3093,3015,0,0,42,0,9,7
05465,93768,39.7,5392,5198,46,24,17,0,34,21
05468,66404,40.1,13249,12685,34,105,149,18,0,9
05471,49250,44.7,813,808,5,0,49,0,0,0
05474,68750,46.7,939,919,0,0,31,0,3,5
05476,43750,38.2,3387,3251,14,0,79,0,35,54
05477,74673,37.4,4492,4271,55,77,17,0,0,0
05478,53665,40.8,14018,13133,146,121,66,0,69,113
05482,96528,45.4,7515,7273,4,94,138,0,10,13
05486,73013,48.6,1612,1481,7,6,16,0,35,0
05488,53548,39.4,8372,7870,18,2,111,0,62,0
05489,89583,45.6,3148,3031,7,19,16,0,28,0
05491,58226,44,5980,5665,116,36,140,49,40,16
05495,74778,44.6,9664,9074,85,255,201,0,12,61
05602,62052,44.3,11830,11339,94,131,162,0,31,0
05641,50130,42.3,17147,16486,288,49,220,0,64,3
05655,44309,44.3,2906,2777,0,42,93,0,3,74
05656,35370,28.5,3637,3447,61,6,105,0,59,5
05660,78261,47.8,1766,1660,0,10,15,0,75,0
05661,45229,43.8,5743,5450,34,14,45,0,31,32
05663,70229,32.9,6987,6691,84,133,184,0,2,13
05672,66479,41.3,4371,4263,11,39,58,0,0,15
05673,75602,47,2365,2291,4,14,13,0,10,17
05674,62961,46.6,1651,1626,0,9,9,0,0,0
05676,60000,42.5,5053,4986,0,37,132,0,4,5
05680,50161,40.5,2127,2081,6,0,10,0,9,0
05701,41159,45.7,20112,19547,87,229,186,0,23,23
05733,54107,48.1,5814,5671,23,15,27,0,39,3
05735,63365,29.4,4113,3836,153,10,32,0,79,0
05738,66612,49.8,1187,1145,0,0,37,0,0,37
05739,57540,44.7,1446,1420,0,4,34,0,1,0
05743,46488,43.6,4247,4132,2,42,68,0,3,34
05751,59219,47.5,896,860,0,5,47,0,0,0
05753,58150,32.3,10459,9558,88,498,243,6,9,45
05758,53958,50.3,857,809,0,0,0,0,0,0
05760,56406,44.8,1114,1092,14,0,0,0,0,0
05761,47031,44.7,1016,991,2,0,11,0,0,0
05763,54094,45,2884,2856,1,18,14,0,5,0
05764,43214,41.4,3382,3224,34,7,69,0,0,26
05765,50074,46.2,1703,1663,35,3,31,0,0,0
05767,48750,50.2,1095,1062,6,0,10,0,3,6
05772,53750,45.9,722,706,0,3,3,0,2,3
05773,50977,47.6,2164,2096,4,21,38,0,4,17
05774,42583,47.6,1165,1158,0,4,0,0,0,0
05777,49720,46.4,3357,3319,0,11,101,0,0,0
05819,45200,42.9,9725,9272,24,145,231,17,47,2
05820,39514,45.3,692,682,0,3,0,0,2,0
05822,33750,48.9,1739,1618,0,32,7,0,56,0
05828,54115,50.7,1987,1954,0,16,26,0,0,17
05829,37896,50.1,1903,1830,17,5,11,0,0,0
05830,43698,44.4,1632,1555,6,44,21,0,9,0
05832,59375,48.4,821,807,0,5,15,0,0,2
05843,39875,38.7,2731,2645,0,2,0,0,37,0
05846,28182,46.9,963,929,10,5,0,0,0,0
05847,46875,42.2,810,775,3,3,86,0,9,14
05851,38810,37.5,6735,6572,29,73,80,0,4,5
05853,47667,46.8,721,715,0,0,21,0,0,0
05855,39773,41.3,7105,6920,56,8,23,0,17,2
05857,46736,47.9,1695,1629,0,0,56,0,0,0
05859,40300,41.5,1948,1903,5,1,13,0,32,0
05860,44150,39.8,2631,2504,70,0,15,0,0,0
05871,46587,40,1572,1503,45,2,13,0,0,1
05873,63295,47.5,660,655,0,0,0,0,0,0
05903,40435,45.4,1117,1082,22,1,16,0,0,4
05905,36563,55.1,752,736,1,2,10,0,1,1
06001,115745,45.8,18597,16577,76,1546,472,0,0,97
06002,73519,48.2,20626,7493,11380,388,1073,16,44,156
06010,60222,41.4,60548,53598,1911,1178,6476,107,107,1650
06013,108922,42.4,9451,9077,98,189,186,0,0,14
06016,76083,38.8,6651,5776,262,64,573,8,51,60
06018,60556,46.9,2735,2582,16,137,102,0,0,0
06019,89890,45.3,10284,9846,51,66,625,0,0,153
06021,77917,48.1,342,332,0,10,21,0,0,0
06026,71406,43.1,4962,4373,314,171,182,0,0,0
06029,84598,40.1,15631,15000,112,349,250,0,0,4
06031,86528,50.9,1469,1437,0,14,26,0,0,6
06032,95846,43.8,17875,15115,362,1836,526,11,0,35
06033,104708,43.8,28702,24670,790,2533,1154,0,0,411
06035,91250,46.3,8247,7929,94,114,101,0,0,0
06037,88107,45.6,19274,18251,196,604,550,0,0,94
06039,70602,46.7,1595,1389,114,20,111,0,0,8
06040,60834,35.3,36197,25669,5224,2191,6287,0,129,1471
